SEQ,国家,省份,城市,处于商圈,是否为客栈,酒店星级,业务部门,剩余房间,图片数,酒店评分,用户点评数,城市平均实住间夜,酒店总订单,酒店总间夜,酒店实住订单,酒店实住间夜,酒店直销订单,酒店直销间夜,酒店直销实住订单,酒店直销实住间夜,酒店直销拒单,酒店直销拒单率,城市直销拒单率,拒单率是否小于等于直销城市均值,最低房间价格 
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,328
changsha_10610,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,169
changsha_10609,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,4.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,320
changsha_10608,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,376
changsha_10606,中国,湖南,长沙,望城商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,262
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,456
changsha_10611,中国,湖南,长沙,红星商圈,0,二星及其他,低星,28,0,5.0000000000,6,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,386
changsha_10610,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,145
changsha_10606,中国,湖南,长沙,望城商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,482
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,366
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,338
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,119
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,495
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,362
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,366
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,159
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,139
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,241
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,208
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,441
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,281
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,464
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,202
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,312
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,328
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,276
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,493
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,475
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,204
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,495
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,457
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,499
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,308
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,374
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,491
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,292
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,261
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,129
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,337
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,411
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,347
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,174
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,436
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,137
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,115
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,183
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,237
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,483
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,300
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,158
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,385
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,288
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,329
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,468
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,470
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,474
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,294
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,449
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,168
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,272
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,231
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,266
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,403
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,435
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,261
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,122
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,293
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,410
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,240
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,196
changsha_10581,中国,湖南,长沙,雨花亭商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,498
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,413
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,388
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,168
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,386
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,220
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,213
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,195
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,220
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,191
changsha_10582,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,115
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,112
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,224
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,184
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,103
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,470
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,416
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,126
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,493
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,383
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,470
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,425
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,267
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,137
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,408
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,180
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,393
changsha_10587,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,216
changsha_10586,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,331
changsha_10583,中国,湖南,长沙,望城商圈,0,二星及其他,低星,26,0,3.9868400097,4,41.4099009901,1,2,1,2,1,2,1,2,1,1,0.0335057485981,0,188
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,322
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,345
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,474
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,370
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,228
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,248
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,154
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,111
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,474
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,286
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,435
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,486
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,124
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,449
changsha_10589,中国,湖南,长沙,五一广场,0,二星及其他,低星,21,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,277
changsha_10588,中国,湖南,长沙,红星商圈,0,二星及其他,低星,6,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,218
changsha_10609,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,4.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,448
changsha_10608,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,367
changsha_10607,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,416
changsha_10606,中国,湖南,长沙,望城商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,418
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,198
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,351
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,488
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,373
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,436
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,236
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,406
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,308
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,365
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,196
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,145
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,235
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,276
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,482
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,177
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,482
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,453
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,368
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,360
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,360
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,400
changsha_10591,中国,湖南,长沙,泉塘,0,二星及其他,低星,20,0,1.0000000000,1,41.4099009901,1,1,1,1,1,1,1,1,0,0,0.0335057485981,1,323
changsha_10590,中国,湖南,长沙,,0,二星及其他,低星,4,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,473
changsha_10608,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,374
changsha_10607,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,468
changsha_10606,中国,湖南,长沙,望城商圈,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,170
changsha_10605,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,386
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,387
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,459
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,336
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,283
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,363
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,389
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,244
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,469
changsha_10595,中国,湖南,长沙,红星商圈,0,二星及其他,低星,60,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,273
changsha_10594,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,27,0,2.0632901192,8,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,393
changsha_10593,中国,湖南,长沙,红星商圈,0,二星及其他,低星,22,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,460
changsha_10609,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,4.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,324
changsha_10608,中国,湖南,长沙,,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,121
changsha_10607,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,400
changsha_10604,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,161
changsha_10602,中国,湖南,长沙,,0,二星及其他,低星,20,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,433
changsha_10601,中国,湖南,长沙,,0,二星及其他,低星,11,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,160
changsha_10600,中国,湖南,长沙,五一广场,0,二星及其他,低星,19,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,256
changsha_10599,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,4.9090900421,20,41.4099009901,4,4,3,3,4,4,3,3,1,0.25,0.0335057485981,0,334
changsha_10598,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,411
changsha_10597,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,16,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,289
changsha_10596,中国,湖南,长沙,,0,二星及其他,低星,6,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,246
changsha_10607,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,317
